cohort_week,purchase_week,l0_category,customer_count,cohort_index,min_val,mean_val,final_customer_count
2022-04-18,2022-04-18,Organic & Premium,6131,0,2606,11719.857142857143,6131.0
2022-05-16,2022-05-16,Sweet Tooth,30260,0,7327,30170.35714285714,30260.0
2022-05-16,2022-06-06,Specials,128,3,5,903.3333333333334,128.0
2022-05-09,2022-05-30,Home & Office,1839,3,13,4736.363636363636,1839.0
2022-03-28,2022-04-25,Paan Corner,1564,4,15,615.2222222222222,1564.0
2022-04-04,2022-05-30,Personal Care,18575,8,42,6999.666666666667,18575.0
2022-04-25,2022-05-09,Munchies,8678,2,47,11448.333333333334,8678.0
2022-05-30,2022-05-30,"Atta, Rice & Dal",130764,0,12601,72611.35714285714,130764.0
2022-04-04,2022-05-09,"Dry Fruits, Masala & Oil",39570,5,71,14849.222222222223,39570.0
2022-03-28,2022-04-04,Pharma & Wellness,6390,1,4,1777.3846153846155,6390.0
2022-04-04,2022-05-23,Home & Office,25,7,25,3960.5714285714284,3960.5714285714284
2022-04-11,2022-06-13,"Chicken, Meat & Fish",698,9,272,1014.8,698.0
2022-05-09,2022-05-23,Personal Care,28,2,28,7022.333333333333,7022.333333333333
2022-03-28,2022-04-04,Vegetables & Fruits,81921,1,100,21224.384615384617,81921.0
2022-03-28,2022-06-27,Bakery & Biscuits,16088,13,16088,16088.0,16088.0
2022-04-04,2022-06-20,"Atta, Rice & Dal",34222,11,8740,26469.333333333332,34222.0
2022-04-25,2022-04-25,Organic & Premium,5365,0,2606,11719.857142857143,5365.0
2022-05-16,2022-06-27,"Tea, Coffee & Health Drinks",1343,6,19,7951.5,1343.0
2022-05-30,2022-06-20,Personal Care,4398,3,23,7276.0,4398.0
2022-03-28,2022-06-13,Specials,5394,11,1516,4707.333333333333,5394.0
2022-04-11,2022-05-23,Sweet Tooth,23,6,23,6101.125,6101.125
2022-04-04,2022-04-18,"Dry Fruits, Masala & Oil",39661,2,48,12986.416666666666,39661.0
2022-04-18,2022-06-06,Sauces & Spreads,3508,7,15,3988.1428571428573,3508.0
2022-05-30,2022-06-27,Sweet Tooth,2184,4,14,6128.1,2184.0
2022-04-04,2022-06-20,Specials,7212,11,1516,4707.333333333333,7212.0
2022-06-27,2022-06-27,Personal Care,10583,0,10583,42527.92857142857,42527.92857142857
2022-05-02,2022-06-27,"Atta, Rice & Dal",4207,8,88,10512.5,4207.0
2022-04-25,2022-06-20,Bakery & Biscuits,5612,8,35,7317.0,5612.0
2022-05-23,2022-05-23,Paan Corner,17735,0,1040,3129.5714285714284,17735.0
2022-05-09,2022-06-27,Paan Corner,335,7,8,554.4285714285714,335.0
2022-06-27,2022-06-27,Pharma & Wellness,2729,0,2729,8269.785714285714,8269.785714285714
2022-04-18,2022-06-13,Dairy & Breakfast,15488,8,155,17252.5,15488.0
2022-05-09,2022-06-06,"Atta, Rice & Dal",5905,4,35,12577.3,5905.0
2022-04-18,2022-05-16,Cleaning Essentials,4423,4,21,7476.7,4423.0
2022-04-11,2022-06-13,Organic & Premium,2587,9,965,4072.8,2587.0
2022-06-27,2022-06-27,Vegetables & Fruits,18019,0,18019,157085.7857142857,157085.7857142857
2022-05-16,2022-05-16,"Tea, Coffee & Health Drinks",30053,0,7190,32406.85714285714,30053.0
2022-05-30,2022-06-06,Home & Office,3351,1,9,5031.615384615385,3351.0
2022-03-28,2022-06-27,Sauces & Spreads,9686,13,9686,9686.0,9686.0
2022-04-04,2022-04-25,Baby Care,2946,3,3,1072.4545454545455,2946.0
2022-04-11,2022-04-25,"Chicken, Meat & Fish",758,2,6,809.0909090909091,758.0
2022-03-28,2022-05-23,"Tea, Coffee & Health Drinks",29,8,29,6096.666666666667,6096.666666666667
2022-05-09,2022-05-23,Pharma & Wellness,2,2,2,1699.6666666666667,1699.6666666666667
2022-05-30,2022-06-13,Paan Corner,705,2,1,552.6666666666666,705.0
2022-04-04,2022-05-30,"Dry Fruits, Masala & Oil",32384,8,109,12222.333333333334,32384.0
2022-04-18,2022-06-06,Bakery & Biscuits,6844,7,62,7527.142857142857,6844.0
2022-05-23,2022-05-30,Munchies,85,1,32,11809.153846153846,85.0
2022-05-30,2022-06-20,Pharma & Wellness,1140,3,6,1711.7272727272727,1140.0
2022-05-09,2022-06-13,Sweet Tooth,3094,5,19,6138.0,3094.0
2022-03-28,2022-04-04,Personal Care,26750,1,16,7192.692307692308,26750.0
2022-04-25,2022-05-23,Specials,5,4,1,951.6,5.0
2022-04-25,2022-06-20,Sauces & Spreads,3041,8,15,3941.1666666666665,3041.0
2022-04-04,2022-06-20,Pet Care,817,11,230,680.0,817.0
2022-05-09,2022-05-23,Vegetables & Fruits,130,2,130,19766.416666666668,19766.416666666668
2022-04-11,2022-06-20,"Dry Fruits, Masala & Oil",16373,10,6791,25700.0,16373.0
2022-03-28,2022-06-13,Pet Care,993,11,230,680.0,993.0
2022-05-30,2022-06-20,Vegetables & Fruits,11652,3,106,19927.727272727272,11652.0
2022-05-16,2022-06-20,Sweet Tooth,2201,5,19,6138.0,2201.0
2022-06-20,2022-06-27,Sweet Tooth,3581,1,12,6560.7692307692305,3581.0
2022-05-16,2022-05-16,Specials,8258,0,1,5149.153846153846,8258.0
2022-04-04,2022-06-13,"Tea, Coffee & Health Drinks",17167,10,2947,13111.25,17167.0
2022-04-04,2022-06-27,Baby Care,1789,12,1789,3068.0,3068.0
2022-05-09,2022-05-30,Sauces & Spreads,1824,3,8,4593.272727272727,1824.0
2022-03-28,2022-05-09,Bakery & Biscuits,29207,6,33,8913.75,29207.0
2022-04-25,2022-06-27,"Chicken, Meat & Fish",272,9,272,1014.8,1014.8
2022-04-04,2022-04-04,Paan Corner,1542,0,1040,3129.5714285714284,1542.0
2022-04-04,2022-05-02,Home & Office,14452,4,6,4846.1,14452.0
2022-04-04,2022-06-06,Pet Care,697,9,131,414.2,697.0
2022-03-28,2022-04-11,Pet Care,1049,2,1,264.3333333333333,1049.0
2022-05-02,2022-05-09,"Atta, Rice & Dal",6813,1,39,11190.23076923077,6813.0
2022-05-16,2022-06-06,Sweet Tooth,2780,3,20,6109.363636363636,2780.0
2022-04-04,2022-04-04,"Tea, Coffee & Health Drinks",47637,0,7190,32406.85714285714,47637.0
2022-05-09,2022-06-06,"Dry Fruits, Masala & Oil",7065,4,56,14623.0,7065.0
2022-04-25,2022-05-16,"Chicken, Meat & Fish",400,3,7,779.4,400.0
2022-04-04,2022-05-16,Sweet Tooth,13297,6,23,6101.125,13297.0
2022-03-28,2022-05-09,Sauces & Spreads,16297,6,16,4745.375,16297.0
2022-05-16,2022-05-16,Pet Care,1505,0,400,1396.7142857142858,1505.0
2022-05-09,2022-05-30,Bakery & Biscuits,3669,3,23,8671.818181818182,3669.0
2022-05-23,2022-06-27,"Atta, Rice & Dal",121,5,50,12834.666666666666,121.0
2022-05-30,2022-06-06,"Tea, Coffee & Health Drinks",5430,1,13,7347.0,5430.0
2022-04-04,2022-04-25,"Tea, Coffee & Health Drinks",22582,3,18,7583.272727272727,22582.0
2022-04-04,2022-06-06,Specials,936,9,3,1051.4,936.0
2022-03-28,2022-04-11,Specials,1,2,1,459.9166666666667,459.9166666666667
2022-05-23,2022-06-13,Instant & Frozen Food,90,3,18,8319.09090909091,90.0
2022-04-11,2022-05-09,Munchies,15293,4,44,12052.7,15293.0
2022-04-18,2022-05-30,"Atta, Rice & Dal",7611,6,67,12357.75,7611.0
2022-04-25,2022-05-16,Dairy & Breakfast,13632,3,95,21902.0,13632.0
2022-04-25,2022-06-13,Cleaning Essentials,3406,7,33,5784.571428571428,3406.0
2022-04-04,2022-04-11,Pharma & Wellness,4851,1,4,1777.3846153846155,4851.0
2022-04-25,2022-06-20,Home & Office,3104,8,22,3871.0,3104.0
2022-05-30,2022-06-06,Baby Care,842,1,3,1078.2307692307693,842.0
2022-05-02,2022-05-16,Organic & Premium,1286,2,3,2454.5833333333335,1286.0
2022-04-25,2022-05-16,Cold Drinks & Juices,6949,3,28,11943.0,6949.0
2022-04-25,2022-05-23,"Atta, Rice & Dal",35,4,35,12577.3,12577.3
2022-06-13,2022-06-20,"Atta, Rice & Dal",5270,1,39,11190.23076923077,5270.0
2022-04-04,2022-04-11,Vegetables & Fruits,55377,1,100,21224.384615384617,55377.0
2022-04-18,2022-06-20,Personal Care,6072,9,2783,12413.0,6072.0
2022-06-06,2022-06-20,"Atta, Rice & Dal",6298,2,45,11105.583333333334,6298.0
2022-04-11,2022-05-23,Pet Care,1,6,1,283.375,283.375
2022-04-18,2022-05-23,Cold Drinks & Juices,29,5,29,11763.777777777777,11763.777777777777
2022-03-28,2022-06-27,Home & Office,10491,13,10491,10491.0,10491.0
2022-05-30,2022-06-06,Sauces & Spreads,3122,1,12,4553.538461538462,3122.0
2022-05-16,2022-06-20,Specials,1025,5,7,411.125,1025.0
2022-04-25,2022-06-06,Vegetables & Fruits,11542,6,168,20783.625,11542.0
2022-05-09,2022-06-13,Specials,665,5,7,411.125,665.0
2022-04-25,2022-05-23,Sweet Tooth,14,4,14,6128.1,6128.1
2022-05-30,2022-06-27,Pet Care,128,4,4,330.6666666666667,128.0
2022-05-16,2022-06-27,Personal Care,1572,6,24,7575.5,1572.0
2022-04-04,2022-05-23,Bakery & Biscuits,62,7,62,7527.142857142857,7527.142857142857
2022-03-28,2022-06-27,Paan Corner,1356,13,1356,1356.0,1356.0
2022-04-04,2022-06-27,Instant & Frozen Food,13300,12,13300,20364.5,20364.5
2022-04-25,2022-06-06,Pharma & Wellness,1124,6,4,1588.625,1124.0
2022-03-28,2022-04-04,Baby Care,4379,1,3,1078.2307692307693,4379.0
2022-05-16,2022-06-27,Pharma & Wellness,408,6,4,1588.625,408.0
2022-05-09,2022-05-23,Instant & Frozen Food,17,2,17,8040.166666666667,8040.166666666667
2022-04-11,2022-04-25,Cleaning Essentials,8688,2,16,6414.0,8688.0
2022-05-30,2022-06-13,Dairy & Breakfast,15180,2,80,21660.916666666668,15180.0
2022-04-25,2022-06-06,Personal Care,4923,6,24,7575.5,4923.0
2022-04-04,2022-04-11,Instant & Frozen Food,22615,1,12,8173.615384615385,22615.0
2022-05-16,2022-06-27,Vegetables & Fruits,4321,6,168,20783.625,4321.0
2022-04-18,2022-06-06,Home & Office,3356,7,25,3960.5714285714284,3356.0
2022-04-25,2022-06-27,Cold Drinks & Juices,3857,9,3857,15895.4,15895.4
2022-05-23,2022-06-27,"Tea, Coffee & Health Drinks",64,5,20,8259.888888888889,64.0
2022-06-20,2022-06-27,"Atta, Rice & Dal",5398,1,39,11190.23076923077,5398.0
2022-06-20,2022-06-20,Baby Care,2919,0,1253,5108.285714285715,2919.0
2022-05-30,2022-06-06,Bakery & Biscuits,6309,1,20,8602.23076923077,6309.0
2022-04-18,2022-06-20,Pharma & Wellness,1254,9,644,2397.8,1254.0
2022-05-09,2022-06-13,Pet Care,150,5,3,327.75,150.0
2022-05-30,2022-06-27,Specials,800,4,1,951.6,800.0
2022-04-04,2022-05-16,Instant & Frozen Food,18936,6,33,8565.625,18936.0
2022-04-04,2022-06-20,Sweet Tooth,13777,11,3771,11679.0,13777.0
2022-06-13,2022-06-20,Instant & Frozen Food,4147,1,12,8173.615384615385,4147.0
2022-04-04,2022-04-11,Personal Care,21096,1,16,7192.692307692308,21096.0
2022-04-04,2022-05-23,Sauces & Spreads,15,7,15,3988.1428571428573,3988.1428571428573
2022-03-28,2022-06-13,Sweet Tooth,17489,11,3771,11679.0,17489.0
2022-04-11,2022-05-23,Specials,9,6,9,406.42857142857144,406.42857142857144
2022-04-18,2022-06-20,Vegetables & Fruits,12741,9,6859,27742.8,12741.0
2022-05-16,2022-06-20,Pet Care,121,5,3,327.75,121.0
2022-04-18,2022-05-02,"Tea, Coffee & Health Drinks",6840,2,17,7345.0,6840.0
2022-04-04,2022-04-18,"Atta, Rice & Dal",34054,2,45,11105.583333333334,34054.0
2022-04-04,2022-05-09,Cleaning Essentials,20231,5,20,7490.444444444444,20231.0
2022-05-02,2022-06-13,"Dry Fruits, Masala & Oil",7217,6,75,14315.0,7217.0
2022-03-28,2022-05-02,Specials,1370,5,7,411.125,1370.0
2022-05-09,2022-05-09,"Chicken, Meat & Fish",1140,0,872,2750.3571428571427,1140.0
2022-04-04,2022-05-09,Paan Corner,1145,5,2,557.6666666666666,1145.0
2022-05-02,2022-06-20,"Chicken, Meat & Fish",446,7,3,629.7142857142857,446.0
2022-05-09,2022-05-30,"Chicken, Meat & Fish",323,3,7,779.4,323.0
2022-05-23,2022-06-13,Home & Office,42,3,13,4736.363636363636,42.0
2022-05-23,2022-06-20,Cleaning Essentials,103,4,21,7476.7,103.0
2022-05-16,2022-05-30,Cleaning Essentials,1811,2,16,6414.0,1811.0
2022-03-28,2022-05-02,Pet Care,1152,5,3,327.75,1152.0
2022-04-11,2022-06-06,"Tea, Coffee & Health Drinks",8691,8,29,6096.666666666667,8691.0
2022-05-30,2022-05-30,Baby Care,8258,0,1253,5108.285714285715,8258.0
2022-04-25,2022-06-06,Organic & Premium,1504,6,5,2700.125,1504.0
2022-05-02,2022-06-20,Cold Drinks & Juices,5293,7,63,9487.57142857143,5293.0
2022-03-28,2022-05-23,Cleaning Essentials,39,8,39,6000.5,6000.5
2022-04-18,2022-06-27,Munchies,5428,10,5428,20341.0,20341.0
2022-06-06,2022-06-27,Specials,829,3,5,903.3333333333334,829.0
2022-05-09,2022-05-30,Cold Drinks & Juices,4917,3,28,11943.0,4917.0
2022-05-02,2022-06-06,Dairy & Breakfast,12757,5,72,22873.444444444445,12757.0
2022-03-28,2022-06-13,"Atta, Rice & Dal",36446,11,8740,26469.333333333332,36446.0
2022-04-04,2022-05-30,Specials,1,8,1,640.0,640.0
2022-04-18,2022-05-09,Instant & Frozen Food,7117,3,18,8319.09090909091,7117.0
2022-06-06,2022-06-27,Cleaning Essentials,1889,3,13,6894.909090909091,1889.0
2022-06-13,2022-06-27,Cleaning Essentials,1551,2,16,6414.0,1551.0
2022-03-28,2022-04-11,Dairy & Breakfast,81049,2,80,21660.916666666668,81049.0
2022-05-02,2022-05-16,Pharma & Wellness,836,2,2,1699.6666666666667,836.0
2022-04-04,2022-04-11,Organic & Premium,6641,1,8,2608.6153846153848,6641.0
2022-05-02,2022-06-13,Bakery & Biscuits,4751,6,33,8913.75,4751.0
2022-05-02,2022-05-16,Vegetables & Fruits,12452,2,130,19766.416666666668,12452.0
2022-04-18,2022-04-18,Instant & Frozen Food,27160,0,10267,42196.57142857143,27160.0
2022-04-18,2022-04-25,Sauces & Spreads,3850,1,12,4553.538461538462,3850.0
2022-04-04,2022-05-30,Pet Care,464,8,128,262.2,464.0
2022-04-11,2022-06-20,Dairy & Breakfast,22565,10,10124,38212.0,22565.0
2022-05-16,2022-05-30,Sweet Tooth,2332,2,11,6190.833333333333,2332.0
2022-06-06,2022-06-27,Pet Care,123,3,4,309.1,123.0
2022-04-11,2022-05-16,Home & Office,4140,5,23,4981.666666666667,4140.0
2022-04-18,2022-06-20,Organic & Premium,2110,9,965,4072.8,2110.0
2022-05-23,2022-06-20,Munchies,168,4,44,12052.7,168.0
2022-05-02,2022-05-16,Personal Care,3588,2,28,7022.333333333333,3588.0
2022-06-20,2022-06-20,Cleaning Essentials,17328,0,8524,38305.71428571428,17328.0
2022-03-28,2022-06-20,Instant & Frozen Food,27429,12,13300,20364.5,27429.0
2022-03-28,2022-05-09,Baby Care,4161,6,6,1185.5,4161.0
2022-06-06,2022-06-06,Baby Care,2344,0,1253,5108.285714285715,2344.0
2022-05-09,2022-06-27,Dairy & Breakfast,7096,7,175,19509.0,7096.0
2022-04-18,2022-04-25,Bakery & Biscuits,7768,1,20,8602.23076923077,7768.0
2022-04-18,2022-05-30,Instant & Frozen Food,5020,6,33,8565.625,5020.0
2022-05-02,2022-06-13,Sauces & Spreads,2453,6,16,4745.375,2453.0
2022-05-09,2022-05-09,Cold Drinks & Juices,26187,0,12275,54097.57142857143,26187.0
2022-05-16,2022-06-27,Organic & Premium,554,6,5,2700.125,554.0
2022-04-11,2022-05-23,"Atta, Rice & Dal",67,6,67,12357.75,12357.75
2022-04-18,2022-05-16,Organic & Premium,1607,4,8,2738.1,1607.0
2022-05-02,2022-06-20,Personal Care,4626,7,45,6508.714285714285,4626.0
2022-05-16,2022-06-06,Cold Drinks & Juices,4928,3,28,11943.0,4928.0
2022-04-04,2022-04-04,Sauces & Spreads,31949,0,5935,22254.35714285714,31949.0
2022-04-18,2022-05-02,Instant & Frozen Food,7127,2,17,8040.166666666667,7127.0
2022-04-11,2022-05-16,Dairy & Breakfast,23051,5,72,22873.444444444445,23051.0
2022-04-11,2022-06-13,Cleaning Essentials,7298,9,2348,11050.4,7298.0
2022-04-11,2022-06-20,Home & Office,5720,10,2186,8722.25,5720.0
2022-05-16,2022-05-23,Bakery & Biscuits,20,1,20,8602.23076923077,8602.23076923077
2022-05-30,2022-06-27,"Atta, Rice & Dal",3833,4,35,12577.3,3833.0
2022-04-04,2022-06-27,Personal Care,12615,12,12615,19361.5,19361.5
2022-04-11,2022-06-27,Paan Corner,559,11,559,1242.0,1242.0
2022-04-11,2022-06-06,Pharma & Wellness,1924,8,7,1365.5,1924.0
2022-05-09,2022-06-27,Home & Office,1401,7,25,3960.5714285714284,1401.0
2022-05-02,2022-06-20,Specials,1491,7,1,445.0,1491.0
2022-06-27,2022-06-27,Sweet Tooth,7327,0,7327,30170.35714285714,30170.35714285714
2022-05-09,2022-05-23,Sweet Tooth,11,2,11,6190.833333333333,6190.833333333333
2022-05-23,2022-06-27,Sweet Tooth,60,5,19,6138.0,60.0
2022-04-25,2022-06-13,Specials,716,7,1,445.0,716.0
2022-06-13,2022-06-27,Pet Care,95,2,1,264.3333333333333,95.0
2022-04-11,2022-06-06,Vegetables & Fruits,19719,8,236,14933.666666666666,19719.0
2022-04-04,2022-04-04,Bakery & Biscuits,57840,0,9766,46938.357142857145,57840.0
2022-04-04,2022-06-27,Vegetables & Fruits,28573,12,28573,43278.5,43278.5
2022-05-02,2022-06-06,Home & Office,2655,5,23,4981.666666666667,2655.0
2022-04-25,2022-04-25,Cleaning Essentials,19882,0,8524,38305.71428571428,19882.0
2022-04-04,2022-06-27,Pharma & Wellness,2428,12,2428,3892.5,3892.5
2022-04-11,2022-06-06,Personal Care,9966,8,42,6999.666666666667,9966.0
2022-04-25,2022-06-13,Pet Care,186,7,1,234.71428571428572,186.0
2022-04-18,2022-06-20,Sweet Tooth,4293,9,2071,8873.8,4293.0
2022-06-13,2022-06-27,Specials,633,2,1,459.9166666666667,633.0
2022-04-11,2022-06-06,Instant & Frozen Food,9153,8,35,6724.5,9153.0
2022-03-28,2022-05-23,Specials,4,8,1,640.0,4.0
2022-04-11,2022-06-13,Sweet Tooth,6534,9,2071,8873.8,6534.0
2022-05-16,2022-05-23,Sauces & Spreads,12,1,12,4553.538461538462,4553.538461538462
2022-05-02,2022-06-20,Vegetables & Fruits,10074,7,279,17309.428571428572,10074.0
2022-05-02,2022-06-20,Pet Care,219,7,1,234.71428571428572,219.0
2022-05-23,2022-06-13,Paan Corner,11,3,2,564.6363636363636,11.0
2022-03-28,2022-04-11,Home & Office,18380,2,9,4616.25,18380.0
2022-05-30,2022-05-30,Munchies,134984,0,12991,67901.64285714286,134984.0
2022-05-02,2022-06-20,Pharma & Wellness,1021,7,11,1325.2857142857142,1021.0
2022-05-09,2022-05-09,Bakery & Biscuits,18098,0,9766,46938.357142857145,18098.0
2022-04-18,2022-06-27,Baby Care,545,10,545,2226.0,2226.0
2022-03-28,2022-05-30,Sauces & Spreads,13219,9,1772,7232.0,13219.0
2022-04-18,2022-05-09,"Tea, Coffee & Health Drinks",6500,3,18,7583.272727272727,6500.0
2022-05-02,2022-05-16,Specials,2,2,1,459.9166666666667,2.0
2022-05-23,2022-06-06,Bakery & Biscuits,96,2,38,8526.25,96.0
2022-04-18,2022-04-18,Cleaning Essentials,23321,0,8524,38305.71428571428,23321.0
2022-05-02,2022-06-27,"Dry Fruits, Masala & Oil",4993,8,109,12222.333333333334,4993.0
2022-04-18,2022-04-18,"Tea, Coffee & Health Drinks",21792,0,7190,32406.85714285714,21792.0
2022-04-18,2022-06-06,Pet Care,208,7,1,234.71428571428572,208.0
2022-04-18,2022-05-09,"Atta, Rice & Dal",9993,3,40,11755.454545454546,9993.0
2022-04-11,2022-04-11,Pet Care,968,0,400,1396.7142857142858,968.0
2022-05-02,2022-06-06,Sweet Tooth,3775,5,19,6138.0,3775.0
2022-03-28,2022-05-02,Personal Care,28382,5,33,8029.111111111111,28382.0
2022-05-23,2022-06-13,Dairy & Breakfast,261,3,95,21902.0,261.0
2022-04-18,2022-05-16,Sweet Tooth,4286,4,14,6128.1,4286.0
2022-05-16,2022-06-06,"Chicken, Meat & Fish",290,3,7,779.4,290.0
2022-03-28,2022-05-02,Vegetables & Fruits,71888,5,139,20616.88888888889,71888.0
2022-03-28,2022-05-30,Bakery & Biscuits,23063,9,3188,13151.0,23063.0
2022-05-09,2022-05-09,Sauces & Spreads,9563,0,5935,22254.35714285714,9563.0
2022-05-02,2022-05-16,Pet Care,122,2,1,264.3333333333333,122.0
2022-05-02,2022-05-16,"Dry Fruits, Masala & Oil",6685,2,48,12986.416666666666,6685.0
2022-05-23,2022-06-06,Sauces & Spreads,46,2,12,4474.333333333333,46.0
2022-05-23,2022-06-20,Baby Care,19,4,1,1179.8,19.0
2022-03-28,2022-05-02,Pharma & Wellness,5912,5,4,1653.6666666666667,5912.0
2022-03-28,2022-05-09,Munchies,40363,6,44,12057.875,40363.0
2022-04-25,2022-04-25,Paan Corner,1264,0,1040,3129.5714285714284,1264.0
2022-04-11,2022-05-23,"Dry Fruits, Masala & Oil",75,6,75,14315.0,14315.0
2022-05-02,2022-05-30,"Atta, Rice & Dal",5903,4,35,12577.3,5903.0
2022-06-06,2022-06-06,Munchies,26035,0,12991,67901.64285714286,26035.0
2022-04-18,2022-05-30,"Tea, Coffee & Health Drinks",4484,6,19,7951.5,4484.0
2022-04-18,2022-06-06,Specials,207,7,1,445.0,207.0
2022-04-11,2022-04-11,Specials,1,0,1,5149.153846153846,5149.153846153846
2022-03-28,2022-06-20,"Tea, Coffee & Health Drinks",23664,12,10606,17135.0,23664.0
2022-06-06,2022-06-06,Cold Drinks & Juices,27956,0,12275,54097.57142857143,27956.0
2022-04-18,2022-06-06,Dairy & Breakfast,15790,7,175,19509.0,15790.0
2022-05-09,2022-06-13,"Atta, Rice & Dal",5546,5,50,12834.666666666666,5546.0
2022-05-09,2022-05-23,Cleaning Essentials,16,2,16,6414.0,6414.0
2022-04-04,2022-06-27,Munchies,17654,12,17654,26484.0,26484.0
2022-04-11,2022-06-06,Organic & Premium,2770,8,14,2145.6666666666665,2770.0
2022-04-04,2022-06-13,Instant & Frozen Food,19040,10,3882,14630.25,19040.0
2022-05-30,2022-06-13,Home & Office,2631,2,9,4616.25,2631.0
2022-04-25,2022-04-25,Cold Drinks & Juices,33769,0,12275,54097.57142857143,33769.0
2022-05-30,2022-06-20,Cleaning Essentials,3770,3,13,6894.909090909091,3770.0
2022-04-18,2022-05-16,Vegetables & Fruits,14261,4,125,20268.0,14261.0
2022-04-18,2022-06-13,Bakery & Biscuits,6524,8,35,7317.0,6524.0
2022-06-27,2022-06-27,Cleaning Essentials,8524,0,8524,38305.71428571428,38305.71428571428
2022-04-18,2022-05-16,Pharma & Wellness,1076,4,3,1654.4,1076.0
2022-05-02,2022-06-20,Organic & Premium,1610,7,25,2304.285714285714,1610.0
2022-03-28,2022-04-25,"Atta, Rice & Dal",44207,4,35,12577.3,44207.0
2022-04-18,2022-05-16,Personal Care,5076,4,19,7899.5,5076.0
2022-04-18,2022-05-30,Pet Care,136,6,1,283.375,136.0
2022-04-25,2022-06-20,Dairy & Breakfast,12919,8,155,17252.5,12919.0
2022-05-02,2022-05-30,Sweet Tooth,3149,4,14,6128.1,3149.0
2022-04-04,2022-04-04,Instant & Frozen Food,51469,0,10267,42196.57142857143,51469.0
2022-04-25,2022-05-16,Home & Office,2309,3,13,4736.363636363636,2309.0
2022-04-18,2022-06-13,Sauces & Spreads,3325,8,15,3941.1666666666665,3325.0
2022-04-04,2022-06-27,Organic & Premium,4453,12,4453,7439.5,7439.5
2022-05-23,2022-06-13,"Tea, Coffee & Health Drinks",86,3,18,7583.272727272727,86.0
2022-03-28,2022-04-04,Cleaning Essentials,25245,1,15,6261.846153846154,25245.0
2022-04-25,2022-06-13,Cold Drinks & Juices,6263,7,63,9487.57142857143,6263.0
2022-04-11,2022-05-09,Baby Care,1545,4,1,1179.8,1545.0
2022-03-28,2022-06-27,Dairy & Breakfast,47432,13,47432,47432.0,47432.0
2022-05-30,2022-06-06,Instant & Frozen Food,5831,1,12,8173.615384615385,5831.0
2022-04-04,2022-04-25,Instant & Frozen Food,23918,3,18,8319.09090909091,23918.0
2022-05-30,2022-06-06,Munchies,8888,1,32,11809.153846153846,8888.0
2022-04-04,2022-06-27,"Tea, Coffee & Health Drinks",10606,12,10606,17135.0,17135.0
2022-04-11,2022-04-18,Bakery & Biscuits,10780,1,20,8602.23076923077,10780.0
2022-04-11,2022-05-02,Specials,704,3,5,903.3333333333334,704.0
2022-04-25,2022-06-13,"Chicken, Meat & Fish",421,7,3,629.7142857142857,421.0
2022-03-28,2022-04-04,Munchies,40869,1,32,11809.153846153846,40869.0
2022-05-23,2022-06-27,Instant & Frozen Food,112,5,16,8712.0,112.0
2022-06-06,2022-06-06,"Chicken, Meat & Fish",1333,0,872,2750.3571428571427,1333.0
2022-04-25,2022-06-20,"Dry Fruits, Masala & Oil",8943,8,109,12222.333333333334,8943.0
2022-04-04,2022-04-11,"Tea, Coffee & Health Drinks",21096,1,13,7347.0,21096.0
2022-04-18,2022-05-09,Paan Corner,452,3,2,564.6363636363636,452.0
2022-05-16,2022-05-30,"Dry Fruits, Masala & Oil",4274,2,48,12986.416666666666,4274.0
2022-05-09,2022-05-23,"Tea, Coffee & Health Drinks",17,2,17,7345.0,7345.0
2022-04-25,2022-04-25,"Chicken, Meat & Fish",1274,0,872,2750.3571428571427,1274.0
2022-03-28,2022-05-02,Organic & Premium,10742,5,4,2806.777777777778,10742.0
2022-06-20,2022-06-20,Munchies,28622,0,12991,67901.64285714286,28622.0
2022-04-11,2022-04-18,Sauces & Spreads,5542,1,12,4553.538461538462,5542.0
2022-04-04,2022-05-16,"Tea, Coffee & Health Drinks",18396,6,19,7951.5,18396.0
2022-06-13,2022-06-20,"Tea, Coffee & Health Drinks",3237,1,13,7347.0,3237.0
2022-04-04,2022-05-02,Dairy & Breakfast,61087,4,93,22408.8,61087.0
2022-04-25,2022-05-02,Sweet Tooth,4775,1,12,6560.7692307692305,4775.0
2022-04-04,2022-05-30,Cleaning Essentials,16627,8,39,6000.5,16627.0
2022-04-11,2022-05-02,Pet Care,337,3,4,309.1,337.0
2022-05-02,2022-05-30,Specials,1,4,1,951.6,951.6
2022-05-30,2022-06-06,Dairy & Breakfast,17300,1,68,22968.46153846154,17300.0
2022-04-25,2022-06-13,Personal Care,4280,7,45,6508.714285714285,4280.0
2022-04-04,2022-05-02,"Dry Fruits, Masala & Oil",43424,4,56,14623.0,43424.0
2022-04-18,2022-04-18,Baby Care,2659,0,1253,5108.285714285715,2659.0
2022-04-18,2022-06-13,Home & Office,3049,8,22,3871.0,3049.0
2022-05-16,2022-06-27,Munchies,2585,6,44,12057.875,2585.0
2022-04-18,2022-06-20,Cleaning Essentials,5251,9,2348,11050.4,5251.0
2022-04-25,2022-05-16,Sauces & Spreads,2506,3,8,4593.272727272727,2506.0
2022-04-11,2022-04-25,Vegetables & Fruits,24218,2,130,19766.416666666668,24218.0
2022-04-11,2022-06-27,"Chicken, Meat & Fish",426,11,426,1495.0,1495.0
